date,classification,sentiment_score,value,Closed PnL,Size USD,profit,pnl_per_usd
2025-02-08,Fear,-1,44,0.0,18775.38,0,0.0
2025-02-08,Fear,-1,44,0.0,74999.81,0,0.0
2025-02-09,Neutral,0,46,866.203569,225876.54,1,0.0038348540711664876
2025-02-09,Neutral,0,46,0.0,14999.66,0,0.0
2025-02-09,Neutral,0,46,0.0,30002.27,0,0.0
2025-02-10,Fear,-1,43,35.326611,6775.27,1,0.005214052133715704
2025-02-10,Fear,-1,43,198.098721,37993.22,1,0.00521405453394053
2025-02-10,Fear,-1,43,0.0,14999.4,0,0.0
2025-02-10,Fear,-1,43,0.0,26917.93,0,0.0
2025-02-10,Fear,-1,43,0.0,3081.7,0,0.0
2025-02-10,Fear,-1,43,0.0,4494.6,0,0.0
2025-02-10,Fear,-1,43,0.0,6730.81,0,0.0
2025-02-10,Fear,-1,43,0.0,9180.14,0,0.0
2025-02-10,Fear,-1,43,0.0,14.46,0,0.0
2025-02-10,Fear,-1,43,0.0,12.54,0,0.0
2025-02-10,Fear,-1,43,0.0,14.46,0,0.0
2025-02-10,Fear,-1,43,0.0,14.46,0,0.0
2025-02-10,Fear,-1,43,0.0,14.46,0,0.0
2025-02-10,Fear,-1,43,0.0,2836.79,0,0.0
2025-02-10,Fear,-1,43,0.0,13883.76,0,0.0
2025-02-10,Fear,-1,43,0.0,7798.93,0,0.0
2025-02-10,Fear,-1,43,2.548079,3899.65,1,0.0006534122293026298
2025-02-10,Fear,-1,43,0.01258,19.25,1,0.0006535064935064935
2025-02-10,Fear,-1,43,9.694148,14836.21,1,0.0006534113496640989
2025-02-10,Fear,-1,43,13.868192,21224.29,1,0.0006534113508626201
2025-02-10,Fear,-1,43,0.151589,232.0,1,0.0006534008620689655
2025-02-10,Fear,-1,43,32.490366,49724.21,1,0.0006534114066367269
2025-02-10,Fear,-1,43,0.0,13188.6,0,0.0
2025-02-10,Fear,-1,43,0.0,1810.61,0,0.0
2025-02-10,Fear,-1,43,0.0,14174.75,0,0.0
2025-02-10,Fear,-1,43,0.0,13971.49,0,0.0
2025-02-10,Fear,-1,43,0.0,1853.34,0,0.0
2025-02-10,Fear,-1,43,0.0,14.37,0,0.0
2025-02-10,Fear,-1,43,0.0,14.37,0,0.0
2025-02-10,Fear,-1,43,0.0,14.37,0,0.0
2025-02-10,Fear,-1,43,0.0,1924.4,0,0.0
2025-02-10,Fear,-1,43,0.0,14.37,0,0.0
2025-02-10,Fear,-1,43,0.0,10.54,0,0.0
2025-02-10,Fear,-1,43,0.0,19.16,0,0.0
2025-02-10,Fear,-1,43,0.0,18138.97,0,0.0
2025-02-10,Fear,-1,43,0.0,47.9,0,0.0
2025-02-10,Fear,-1,43,0.0,24806.45,0,0.0
2025-02-10,Fear,-1,43,0.0,42951.15,0,0.0
2025-02-10,Fear,-1,43,0.0,17076.42,0,0.0
2025-02-10,Fear,-1,43,0.0,74785.11,0,0.0
2025-02-10,Fear,-1,43,254.65983,41463.92,1,0.006141721043258814
2025-02-10,Fear,-1,43,258.08125,42021.0,1,0.006141720806263535
2025-02-10,Fear,-1,43,196.536983,32000.31,1,0.006141721220825673
2025-02-10,Fear,-1,43,258.08125,42021.0,1,0.006141720806263535
2025-02-10,Fear,-1,43,149.622236,24361.61,1,0.006141721996206326
2025-02-10,Fear,-1,43,272.309638,44337.68,1,0.006141720495975432
2025-02-10,Fear,-1,43,0.0,14999.18,0,0.0
2025-02-10,Fear,-1,43,0.0,199.44,0,0.0
2025-02-10,Fear,-1,43,0.0,29799.82,0,0.0
2025-02-10,Fear,-1,43,0.0,315.73,0,0.0
2025-02-10,Fear,-1,43,0.0,14.48,0,0.0
2025-02-10,Fear,-1,43,0.0,14.48,0,0.0
2025-02-10,Fear,-1,43,0.0,14.48,0,0.0
2025-02-10,Fear,-1,43,0.0,14.48,0,0.0
2025-02-10,Fear,-1,43,0.0,44623.52,0,0.0
2025-02-10,Fear,-1,43,0.0,14.56,0,0.0
2025-02-10,Fear,-1,43,0.0,3079.4,0,0.0
2025-02-10,Fear,-1,43,0.0,56907.01,0,0.0
2025-02-10,Fear,-1,43,0.001143,0.97,1,0.0011783505154639175
2025-02-10,Fear,-1,43,0.001133,0.97,1,0.001168041237113402
2025-02-10,Fear,-1,43,25.067606,21551.44,1,0.001163152253399309
2025-02-10,Fear,-1,43,98.824,84962.24,1,0.0011631520072917098
2025-02-10,Fear,-1,43,50.372165,43306.61,1,0.0011631518837424588
2025-02-10,Fear,-1,43,0.0,14997.67,0,0.0
2025-02-10,Fear,-1,43,51.52618,15049.19,1,0.0034238507188758993
2025-02-10,Fear,-1,43,0.0,14999.24,0,0.0
2025-02-10,Fear,-1,43,3.46125,954.45,1,0.0036264340719786266
2025-02-10,Fear,-1,43,0.05325,14.68,1,0.003627384196185286
2025-02-10,Fear,-1,43,2.32434,651.92,1,0.003565376119769297
2025-02-10,Fear,-1,43,47.88978,13431.92,1,0.003565371145748337
2025-02-10,Fear,-1,43,0.0,15001.65,0,0.0
2025-02-10,Fear,-1,43,2.23795,304.26,1,0.007355386840202459
2025-02-10,Fear,-1,43,22.0649,2999.81,1,0.00735543251072568
2025-02-10,Fear,-1,43,6.55389,901.18,1,0.007272564859406556
2025-02-10,Fear,-1,43,72.72909,10000.51,1,0.007272538100556871
2025-02-10,Fear,-1,43,4.97021,687.34,1,0.007231079232985131
2025-02-10,Fear,-1,43,0.0,11198.42,0,0.0
2025-02-10,Fear,-1,43,0.0,3805.13,0,0.0
2025-02-10,Fear,-1,43,0.0,30007.34,0,0.0
2025-02-10,Fear,-1,43,0.0,14995.65,0,0.0
2025-02-10,Fear,-1,43,0.0,30010.69,0,0.0
2025-02-10,Fear,-1,43,0.0,872.05,0,0.0
2025-02-10,Fear,-1,43,0.0,23131.32,0,0.0
2025-02-10,Fear,-1,43,0.0,35996.31,0,0.0
2025-02-11,Neutral,0,47,0.054615,14.62,1,0.0037356361149110807
2025-02-11,Neutral,0,47,18.13218,4854.5,1,0.003735128231537749
2025-02-11,Neutral,0,47,1.4564,389.92,1,0.003735125153877718
2025-02-11,Neutral,0,47,37.349378,9999.5,1,0.0037351245562278115
2025-02-11,Neutral,0,47,71.971647,19268.87,1,0.0037351254640256544
2025-02-11,Neutral,0,47,0.913891,244.67,1,0.003735198430539094
2025-02-11,Neutral,0,47,0.054465,14.62,1,0.0037253761969904243
2025-02-11,Neutral,0,47,80.47431,21844.15,1,0.003684021122359991
2025-02-11,Neutral,0,47,0.333033,90.65,1,0.0036738334252619967
2025-02-11,Neutral,0,47,11.330783,3092.82,1,0.0036635766064627103
2025-02-11,Neutral,0,47,3.590061,985.43,1,0.0036431415727144496
2025-02-11,Neutral,0,47,55.352988,15193.78,1,0.0036431347564595514
2025-02-11,Neutral,0,47,52.320434,14361.38,1,0.0036431341556312836
2025-02-11,Neutral,0,47,203.1172,55753.41,1,0.003643135011831563
2025-02-11,Neutral,0,47,16.207157,4461.2,1,0.0036329142383215276
2025-02-11,Neutral,0,47,0.0,14999.15,0,0.0
2025-02-11,Neutral,0,47,0.0,2479.43,0,0.0
2025-02-11,Neutral,0,47,0.0,27518.83,0,0.0
2025-02-11,Neutral,0,47,0.0,1524.69,0,0.0
2025-02-11,Neutral,0,47,0.0,6998.88,0,0.0
2025-02-11,Neutral,0,47,0.0,14.71,0,0.0
2025-02-11,Neutral,0,47,0.0,14997.58,0,0.0
2025-02-11,Neutral,0,47,0.0,14.71,0,0.0
2025-02-11,Neutral,0,47,0.0,21439.18,0,0.0
2025-02-11,Neutral,0,47,0.0,54006.8,0,0.0
2025-02-11,Neutral,0,47,0.0,14.72,0,0.0
2025-02-11,Neutral,0,47,0.0,5977.54,0,0.0
2025-02-11,Neutral,0,47,154.990206,31999.8,1,0.004843474209213808
2025-02-11,Neutral,0,47,297.486,61419.96,1,0.004843474336355804
2025-02-11,Neutral,0,47,242.172492,49999.75,1,0.004843474057370287
2025-02-11,Neutral,0,47,28.123848,5843.85,1,0.004812554737031237
2025-02-11,Neutral,0,47,0.0,14999.39,0,0.0
2025-02-11,Neutral,0,47,33.32961,6344.78,1,0.005253075756763828
2025-02-11,Neutral,0,47,36.61826,6998.24,1,0.005232495598893436
2025-02-11,Neutral,0,47,8.22544,1578.2,1,0.005211912305157775
2025-02-11,Neutral,0,47,0.0,9694.91,0,0.0
2025-02-11,Neutral,0,47,0.0,5305.0,0,0.0
2025-02-11,Neutral,0,47,0.0,14.62,0,0.0
2025-02-11,Neutral,0,47,0.0,14.62,0,0.0
2025-02-11,Neutral,0,47,0.0,14.62,0,0.0
2025-02-11,Neutral,0,47,0.0,14.62,0,0.0
2025-02-11,Neutral,0,47,0.0,29947.12,0,0.0
2025-02-11,Neutral,0,47,0.0,32734.59,0,0.0
2025-02-11,Neutral,0,47,0.0,194.0,0,0.0
2025-02-11,Neutral,0,47,0.0,14.55,0,0.0
2025-02-11,Neutral,0,47,0.0,14.55,0,0.0
2025-02-11,Neutral,0,47,0.0,14.55,0,0.0
2025-02-11,Neutral,0,47,0.0,14.55,0,0.0
2025-02-11,Neutral,0,47,0.0,194.01,0,0.0
2025-02-11,Neutral,0,47,0.0,194.02,0,0.0
2025-02-11,Neutral,0,47,0.0,9999.89,0,0.0
2025-02-11,Neutral,0,47,0.0,1628.85,0,0.0
2025-02-11,Neutral,0,47,0.0,22886.96,0,0.0
2025-02-11,Neutral,0,47,0.0,37107.8,0,0.0
2025-02-11,Neutral,0,47,0.0,43056.0,0,0.0
2025-02-11,Neutral,0,47,0.0,31743.75,0,0.0
2025-02-12,Neutral,0,46,0.0,1047.63,0,0.0
2025-02-12,Neutral,0,46,0.0,1047.65,0,0.0
2025-02-12,Neutral,0,46,0.0,942.91,0,0.0
2025-02-12,Neutral,0,46,0.0,933.38,0,0.0
2025-02-12,Neutral,0,46,0.0,1047.69,0,0.0
2025-02-12,Neutral,0,46,0.0,6999.12,0,0.0
2025-02-12,Neutral,0,46,0.0,69343.39,0,0.0
2025-02-12,Neutral,0,46,0.0,8631.96,0,0.0
2025-02-12,Neutral,0,46,0.0,83325.07,0,0.0
2025-02-12,Neutral,0,46,0.0,21656.05,0,0.0
2025-02-12,Neutral,0,46,0.14418,34.64,1,0.0041622401847575055
2025-02-12,Neutral,0,46,4.049055,972.79,1,0.004162311495800738
2025-02-12,Neutral,0,46,84.410355,20330.32,1,0.00415194423894951
2025-02-12,Neutral,0,46,0.05551,13.47,1,0.0041210096510764654
2025-02-12,Neutral,0,46,5.9325,1443.24,1,0.004110542945040326
2025-02-12,Neutral,0,46,0.042845,10.58,1,0.004049621928166352
2025-02-12,Neutral,0,46,8.076915,2000.19,1,0.004038073882981117
2025-02-12,Neutral,0,46,119.77175,29967.86,1,0.0039966734361412525
2025-02-12,Neutral,0,46,19.945835,5003.57,1,0.003986320766972382
2025-02-12,Neutral,0,46,3.835,962.04,1,0.00398632073510457
2025-02-12,Neutral,0,46,2.199375,553.17,1,0.003975947719507565
2025-02-12,Neutral,0,46,19.075,4810.1,1,0.0039656140204985335
2025-02-12,Neutral,0,46,216.016745,54472.46,1,0.003965613908385999
2025-02-12,Neutral,0,46,3.925635,989.92,1,0.003965608331986423
2025-02-12,Neutral,0,46,274.5688,69418.64,1,0.003955260431492176
2025-02-12,Neutral,0,46,17.90305,4550.21,1,0.003934554668905391
2025-02-12,Neutral,0,46,8.00149,2033.65,1,0.003934546259189143
2025-02-12,Neutral,0,46,0.05285,13.47,1,0.003923533778767632
2025-02-12,Neutral,0,46,79.973375,20379.55,1,0.003924197295818603
2025-02-12,Neutral,0,46,0.0753,19.24,1,0.003913721413721414
2025-02-12,Neutral,0,46,0.719115,183.74,1,0.003913764014368128
2025-02-12,Neutral,0,46,115.81171,29668.77,1,0.003903488752651357
2025-02-12,Neutral,0,46,1.8775,480.98,1,0.003903488710549295
2025-02-12,Neutral,0,46,50.88776,13036.48,1,0.0039034892854512876
2025-02-12,Neutral,0,46,0.056175,14.43,1,0.0038929313929313932
2025-02-12,Neutral,0,46,194.13783,49999.72,1,0.003882778343558724
2025-02-12,Neutral,0,46,107.18703,27605.75,1,0.003882779131159269
2025-02-12,Neutral,0,46,235.305,60602.22,1,0.0038827785516768196
2025-02-12,Neutral,0,46,1.933275,499.24,1,0.0038724361028763723
2025-02-12,Neutral,0,46,57.67895,15015.26,1,0.003841355394445384
2025-02-12,Neutral,0,46,24.39439,6350.46,1,0.003841357948872995
2025-02-12,Neutral,0,46,0.0,15001.22,0,0.0
2025-02-12,Neutral,0,46,0.0,5712.01,0,0.0
2025-02-12,Neutral,0,46,0.0,6999.77,0,0.0
2025-02-12,Neutral,0,46,0.0,3121.08,0,0.0
2025-02-12,Neutral,0,46,0.0,14166.29,0,0.0
2025-02-12,Neutral,0,46,35.21935,4760.06,1,0.007398929845422115
2025-02-12,Neutral,0,46,295.289275,39909.75,1,0.007398925701113136
2025-02-12,Neutral,0,46,0.0,14999.57,0,0.0
2025-02-12,Neutral,0,46,40.62415,15040.19,1,0.002701039681014668
2025-02-12,Neutral,0,46,0.0,12785.04,0,0.0
2025-02-12,Neutral,0,46,0.0,2214.2,0,0.0
2025-02-12,Neutral,0,46,0.0,17278.02,0,0.0
2025-02-12,Neutral,0,46,0.0,12721.38,0,0.0
2025-02-12,Neutral,0,46,0.0,24244.62,0,0.0
2025-02-12,Neutral,0,46,0.0,20755.27,0,0.0
2025-02-12,Neutral,0,46,0.0,59981.46,0,0.0
2025-02-12,Neutral,0,46,225.482882,11150.4,1,0.02022195454871574
2025-02-12,Neutral,0,46,985.084112,49001.81,1,0.02010301480700407
2025-02-12,Neutral,0,46,11.27406,561.42,1,0.02008132948594635
2025-02-12,Neutral,0,46,450.591834,22450.36,1,0.020070583901549907
2025-02-12,Neutral,0,46,60.090274,2993.95,1,0.02007056697673642
2025-02-12,Neutral,0,46,10.007622,499.16,1,0.020048926196009294
2025-02-12,Neutral,0,46,1191.204,59446.8,1,0.020038151759220007
2025-02-12,Neutral,0,46,18.501142,923.79,1,0.020027432641617687
2025-02-12,Neutral,0,46,0.0,15013.48,0,0.0
2025-02-12,Neutral,0,46,127.25408,8386.6,1,0.015173500584265375
2025-02-12,Neutral,0,46,79.21392,5220.55,1,0.015173481721274577
2025-02-12,Neutral,0,46,24.84886,1637.65,1,0.015173486398192531
2025-02-12,Neutral,0,46,0.0,13338.32,0,0.0
2025-02-12,Neutral,0,46,0.0,1661.78,0,0.0
2025-02-12,Neutral,0,46,0.0,36.79,0,0.0
2025-02-12,Neutral,0,46,0.0,184.91,0,0.0
2025-02-12,Neutral,0,46,0.0,18003.57,0,0.0
2025-02-12,Neutral,0,46,0.0,9999.85,0,0.0
2025-02-12,Neutral,0,46,0.0,1770.53,0,0.0
2025-02-12,Neutral,0,46,0.0,26329.01,0,0.0
2025-02-12,Neutral,0,46,0.0,9999.41,0,0.0
2025-02-12,Neutral,0,46,0.0,8680.5,0,0.0
2025-02-12,Neutral,0,46,0.0,28755.88,0,0.0
2025-02-12,Neutral,0,46,0.0,6998.79,0,0.0
2025-02-12,Neutral,0,46,0.0,2065.36,0,0.0
2025-02-12,Neutral,0,46,0.0,9991.85,0,0.0
2025-02-12,Neutral,0,46,0.0,42187.07,0,0.0
2025-02-13,Neutral,0,50,122.144489,9820.97,1,0.012437110489086108
2025-02-13,Neutral,0,50,186.530361,14997.88,1,0.012437115178945291
2025-02-13,Neutral,0,50,124.261365,9999.65,1,0.01242657143000005
2025-02-13,Neutral,0,50,0.178965,14.4,1,0.012428125
2025-02-13,Neutral,0,50,496.569255,39994.22,1,0.012416025490683403
2025-02-13,Neutral,0,50,124.157215,9999.75,1,0.01241603190079752
2025-02-13,Neutral,0,50,0.178815,14.4,1,0.012417708333333333
2025-02-13,Neutral,0,50,186.20602,14997.23,1,0.012416027493077054
2025-02-13,Neutral,0,50,124.053065,9999.86,1,0.012405480176722473
2025-02-13,Neutral,0,50,123.948915,9999.96,1,0.01239494107976432
2025-02-13,Neutral,0,50,717.184684,57959.7,1,0.012373850865342644
2025-02-13,Neutral,0,50,0.0,3825.59,0,0.0
2025-02-13,Neutral,0,50,0.0,9999.56,0,0.0
2025-02-13,Neutral,0,50,0.0,768.38,0,0.0
2025-02-13,Neutral,0,50,0.0,406.28,0,0.0
2025-02-13,Neutral,0,50,0.0,13239.76,0,0.0
2025-02-13,Neutral,0,50,0.0,16759.68,0,0.0
2025-02-13,Neutral,0,50,0.0,13985.6,0,0.0
2025-02-13,Neutral,0,50,0.0,31013.92,0,0.0
2025-02-13,Neutral,0,50,0.0,59999.19,0,0.0
2025-02-13,Neutral,0,50,0.0,22989.05,0,0.0
2025-02-13,Neutral,0,50,0.0,23013.86,0,0.0
2025-02-13,Neutral,0,50,0.0,28997.27,0,0.0
2025-02-14,Neutral,0,48,1203.630768,226201.68,1,0.005321051408636753
2025-02-14,Neutral,0,48,0.0,14999.89,0,0.0
2025-02-14,Neutral,0,48,0.0,14.45,0,0.0
2025-02-14,Neutral,0,48,0.0,14.45,0,0.0
2025-02-14,Neutral,0,48,0.0,9999.31,0,0.0
2025-02-14,Neutral,0,48,0.0,6998.94,0,0.0
2025-02-14,Neutral,0,48,0.0,9999.96,0,0.0
2025-02-14,Neutral,0,48,0.0,2969.45,0,0.0
2025-02-14,Neutral,0,48,0.0,42249.38,0,0.0
2025-02-14,Neutral,0,48,0.0,2750.31,0,0.0
2025-02-14,Neutral,0,48,0.0,9999.16,0,0.0
2025-02-14,Neutral,0,48,0.0,966.8,0,0.0
2025-02-14,Neutral,0,48,0.0,48978.92,0,0.0
2025-02-14,Neutral,0,48,0.0,49999.95,0,0.0
2025-02-14,Neutral,0,48,0.0,24994.87,0,0.0
2025-02-14,Neutral,0,48,0.0,36855.65,0,0.0
2025-02-14,Neutral,0,48,0.0,16825.31,0,0.0
2025-02-14,Neutral,0,48,0.0,36292.27,0,0.0
2025-02-14,Neutral,0,48,61.995,14474.1,1,0.004283167865359504
2025-02-14,Neutral,0,48,0.045463,10.61,1,0.004284919886899152
2025-02-14,Neutral,0,48,3.3064,771.95,1,0.0042831789623680285
2025-02-14,Neutral,0,48,42.830279,9999.67,1,0.004283169244585071
2025-02-14,Neutral,0,48,29.972516,6997.74,1,0.004283170852303743
2025-02-14,Neutral,0,48,69.165755,16148.27,1,0.0042831681040755454
2025-02-14,Neutral,0,48,137.062679,32000.31,1,0.004283167225567502
2025-02-14,Neutral,0,48,4.277655,998.71,1,0.004283180302590342
2025-02-14,Neutral,0,48,42.726649,9999.78,1,0.0042727589006958154
2025-02-14,Neutral,0,48,63.76062,14995.63,1,0.004251946733815118
2025-02-14,Neutral,0,48,31.561123,7440.96,1,0.004241539129359652
2025-02-14,Neutral,0,48,42.308046,9999.23,1,0.004231130397040572
2025-02-14,Neutral,0,48,63.44982,14995.94,1,0.0042311332267267006
2025-02-14,Neutral,0,48,169.19952,39989.19,1,0.004231131463277951
2025-02-14,Neutral,0,48,0.044803,10.62,1,0.00421873822975518
2025-02-14,Neutral,0,48,12.631867,3000.22,1,0.004210313577004353
2025-02-14,Neutral,0,48,82.596087,19666.14,1,0.004199913506158301
2025-02-14,Neutral,0,48,375.092451,89978.37,1,0.004168695776551631
2025-02-14,Neutral,0,48,4.4143,1061.57,1,0.004158275007771509
2025-02-14,Neutral,0,48,4.4033,1061.58,1,0.004147873923773997
2025-02-14,Neutral,0,48,61.878374,14918.05,1,0.004147886218373045
2025-02-14,Neutral,0,48,21.01575,5066.62,1,0.004147883598927885
2025-02-14,Neutral,0,48,0.0,742.02,0,0.0
2025-02-14,Neutral,0,48,0.0,771.93,0,0.0
2025-02-14,Neutral,0,48,0.0,6997.6,0,0.0
2025-02-14,Neutral,0,48,0.0,9999.78,0,0.0
2025-02-14,Neutral,0,48,0.0,1486.02,0,0.0
2025-02-14,Neutral,0,48,62.985566,8418.37,1,0.007481919421455697
2025-02-14,Neutral,0,48,87.76081,11729.71,1,0.0074819249580765435
2025-02-14,Neutral,0,48,0.0,20002.82,0,0.0
2025-02-14,Neutral,0,48,0.0,59998.96,0,0.0
2025-02-14,Neutral,0,48,0.0,42895.12,0,0.0
2025-02-14,Neutral,0,48,0.0,37109.65,0,0.0
2025-02-14,Neutral,0,48,0.0,886.09,0,0.0
2025-02-14,Neutral,0,48,0.0,4164.65,0,0.0
2025-02-14,Neutral,0,48,0.0,14965.16,0,0.0
2025-02-14,Neutral,0,48,0.0,21403.13,0,0.0
2025-02-14,Neutral,0,48,0.0,9999.09,0,0.0
2025-02-14,Neutral,0,48,0.0,23197.97,0,0.0
2025-02-14,Neutral,0,48,0.0,25382.68,0,0.0
2025-02-15,Neutral,0,50,97.987676,7159.73,1,0.013685945699069658
2025-02-15,Neutral,0,50,136.854444,9999.64,1,0.013685937093735376
2025-02-15,Neutral,0,50,234.749454,17152.6,1,0.013685939974114712
2025-02-15,Neutral,0,50,95.763692,6997.23,1,0.013685943151790067
2025-02-15,Neutral,0,50,13.185048,963.4,1,0.013685953913223999
2025-02-15,Neutral,0,50,1780.021194,130062.03,1,0.013685940423965395
2025-02-15,Neutral,0,50,269.777202,19712.0,1,0.013685937601461038
2025-02-15,Neutral,0,50,136.722064,9989.96,1,0.013685947090879242
2025-02-15,Neutral,0,50,42.004174,3069.15,1,0.013685930632259745
2025-02-15,Neutral,0,50,674.912954,49314.33,1,0.013685939847504772
2025-02-15,Neutral,0,50,28.39551,2074.79,1,0.013685968218470304
2025-02-15,Neutral,0,50,0.0,20000.43,0,0.0
2025-02-15,Neutral,0,50,123.19916,20123.63,1,0.006122114151373286
2025-02-15,Neutral,0,50,0.0,13268.34,0,0.0
2025-02-15,Neutral,0,50,0.0,6731.05,0,0.0
2025-02-15,Neutral,0,50,0.0,39998.07,0,0.0
2025-02-15,Neutral,0,50,250.430674,59747.01,1,0.004191518102746899
2025-02-15,Neutral,0,50,0.0,10888.81,0,0.0
2025-02-15,Neutral,0,50,0.0,9110.74,0,0.0
2025-02-15,Neutral,0,50,0.0,12551.68,0,0.0
2025-02-15,Neutral,0,50,0.0,27447.06,0,0.0
2025-02-16,Neutral,0,54,108.294558,60106.56,1,0.0018017094639919502
2025-02-16,Neutral,0,54,0.0,19999.74,0,0.0
2025-02-16,Neutral,0,54,0.0,28990.97,0,0.0
2025-02-16,Neutral,0,54,0.0,11008.8,0,0.0
2025-02-16,Neutral,0,54,0.008745,14.63,1,0.0005977443609022556
2025-02-16,Neutral,0,54,0.014325,24.39,1,0.000587330873308733
2025-02-16,Neutral,0,54,35.195952,59925.25,1,0.00058733091643339
2025-02-16,Neutral,0,54,0.0,837.6,0,0.0
2025-02-16,Neutral,0,54,0.0,14.61,0,0.0
2025-02-16,Neutral,0,54,0.0,19147.86,0,0.0
2025-02-16,Neutral,0,54,23.532,11483.03,1,0.0020492849012847653
2025-02-16,Neutral,0,54,17.538,8558.11,1,0.0020492842461711756
2025-02-16,Neutral,0,54,0.0,12081.29,0,0.0
2025-02-16,Neutral,0,54,0.0,7917.88,0,0.0
2025-02-16,Neutral,0,54,15.369,19983.8,1,0.0007690729490887619
2025-02-16,Neutral,0,54,0.0,14.5,0,0.0
2025-02-16,Neutral,0,54,0.0,19983.21,0,0.0
2025-02-16,Neutral,0,54,85.0359,20082.75,1,0.004234275684355977
2025-02-16,Neutral,0,54,0.0,19999.48,0,0.0
2025-02-16,Neutral,0,54,0.05986,39.74,1,0.0015062908907901356
2025-02-16,Neutral,0,54,15.06282,9999.24,1,0.001506396486132946
2025-02-16,Neutral,0,54,14.8567,9930.53,1,0.0014960631507079682
2025-02-16,Neutral,0,54,0.0,9999.44,0,0.0
2025-02-16,Neutral,0,54,0.0,6998.74,0,0.0
2025-02-16,Neutral,0,54,0.0,3001.67,0,0.0
2025-02-17,Neutral,0,51,32.39695,20032.25,1,0.0016172397009821661
2025-02-17,Neutral,0,51,0.0,19999.24,0,0.0
2025-02-17,Neutral,0,51,0.0,11926.12,0,0.0
2025-02-17,Neutral,0,51,0.0,4391.79,0,0.0
2025-02-17,Neutral,0,51,0.0,23686.13,0,0.0
2025-02-17,Neutral,0,51,66.45625,42423.94,1,0.0015664799167639778
2025-02-17,Neutral,0,51,27.390608,17485.45,1,0.0015664800162420755
2025-02-17,Neutral,0,51,0.0,2869.29,0,0.0
2025-02-17,Neutral,0,51,0.0,192.06,0,0.0
2025-02-17,Neutral,0,51,0.0,45.13,0,0.0
2025-02-17,Neutral,0,51,0.0,16894.91,0,0.0
2025-02-17,Neutral,0,51,69.315584,20070.69,1,0.0034535725478296963
2025-02-17,Neutral,0,51,0.0,11.56,0,0.0
2025-02-17,Neutral,0,51,0.0,5403.69,0,0.0
2025-02-17,Neutral,0,51,0.0,52.04,0,0.0
2025-02-17,Neutral,0,51,0.0,14532.29,0,0.0
2025-02-17,Neutral,0,51,0.0,8694.53,0,0.0
2025-02-17,Neutral,0,51,0.0,20768.18,0,0.0
2025-02-17,Neutral,0,51,0.0,10528.66,0,0.0
2025-02-17,Neutral,0,51,0.0,9993.64,0,0.0
2025-02-17,Neutral,0,51,0.0,962.82,0,0.0
2025-02-17,Neutral,0,51,0.0,2998.64,0,0.0
2025-02-17,Neutral,0,51,0.0,25703.05,0,0.0
2025-02-17,Neutral,0,51,0.0,20340.67,0,0.0
2025-02-17,Neutral,0,51,1008.551369,118981.22,1,0.00847655931751246
2025-02-17,Neutral,0,51,0.0,19781.48,0,0.0
2025-02-17,Neutral,0,51,0.0,14.38,0,0.0
2025-02-17,Neutral,0,51,0.0,204.21,0,0.0
2025-02-17,Neutral,0,51,0.0,1999.97,0,0.0
2025-02-17,Neutral,0,51,0.0,1500.22,0,0.0
2025-02-17,Neutral,0,51,0.0,14.39,0,0.0
2025-02-17,Neutral,0,51,0.0,6164.01,0,0.0
2025-02-17,Neutral,0,51,0.0,30323.18,0,0.0
2025-02-17,Neutral,0,51,0.0,14.34,0,0.0
2025-02-17,Neutral,0,51,0.0,14.34,0,0.0
2025-02-17,Neutral,0,51,0.0,14.34,0,0.0
2025-02-17,Neutral,0,51,0.0,9999.28,0,0.0
2025-02-17,Neutral,0,51,0.0,14.34,0,0.0
2025-02-17,Neutral,0,51,0.0,1007.98,0,0.0
2025-02-17,Neutral,0,51,0.0,42139.57,0,0.0
2025-02-17,Neutral,0,51,0.0,58.34,0,0.0
2025-02-17,Neutral,0,51,0.0,6752.04,0,0.0
2025-02-18,Neutral,0,47,235.39104,60191.87,1,0.003910678302568104
2025-02-18,Neutral,0,47,71.74456,18345.81,1,0.0039106782420618115
2025-02-18,Neutral,0,47,125.14032,31999.64,1,0.003910678995138695
2025-02-18,Neutral,0,47,38.91224,9950.25,1,0.003910679631165046
2025-02-18,Neutral,0,47,0.0,19999.53,0,0.0
2025-02-18,Neutral,0,47,64.3734,17582.56,1,0.0036612074692194993
2025-02-18,Neutral,0,47,8.58195,2344.02,1,0.0036612102285816677
2025-02-18,Neutral,0,47,0.0,19999.44,0,0.0
2025-02-18,Neutral,0,47,0.0,9999.77,0,0.0
2025-02-18,Neutral,0,47,0.0,14.34,0,0.0
2025-02-18,Neutral,0,47,0.0,994.15,0,0.0
2025-02-18,Neutral,0,47,0.0,6999.17,0,0.0
2025-02-18,Neutral,0,47,0.0,14.34,0,0.0
2025-02-18,Neutral,0,47,0.0,9999.88,0,0.0
2025-02-18,Neutral,0,47,0.0,11979.59,0,0.0
2025-02-18,Neutral,0,47,252.019433,60252.65,1,0.004182711183657482
2025-02-18,Neutral,0,47,0.0,20000.69,0,0.0
2025-02-18,Neutral,0,47,0.0,4043.5,0,0.0
2025-02-18,Neutral,0,47,0.0,952.11,0,0.0
2025-02-18,Neutral,0,47,0.0,8692.54,0,0.0
2025-02-18,Neutral,0,47,0.0,26314.03,0,0.0
